Relative:208,greenfolder,Relative:208,greenfolder,Relative:208,greenfolder,Relative:208,redfolder,Relative:208,redfolder,Relative:208,redfolder,Relative:208,darkgreenvinyl,Relative:208,darkgreenvinyl,Relative:208,darkgreenvinyl,Relative:208,greenvinyl,Relative:208,greenvinyl,Relative:208,greenvinyl,Relative:208,redvinyl,Relative:208,redvinyl,Relative:208,redvinyl,Relative:208,insidegreenfolder,Relative:208,insidegreenfolder,Relative:208,insidegreenfolder,Relative:208,insideredfolder,Relative:208,insideredfolder,Relative:208,insideredfolder,Relative:208,greenleafpoisonivy,Relative:208,greenleafpoisonivy,Relative:208,greenleafpoisonivy,Relative:208,greenleafgrapelower,Relative:208,greenleafgrapelower,Relative:208,greenleafgrapelower,Relative:208,greenleafgrapeupper,Relative:208,greenleafgrapeupper,Relative:208,greenleafgrapeupper,Relative:208,greenleafverygreen,Relative:208,greenleafverygreen,Relative:208,greenleafverygreen,Relative:208,redleafpoinsettia,Relative:208,redleafpoinsettia,Relative:208,redleafpoinsettia,Relative:208,redleafcarnation,Relative:208,redleafcarnation,Relative:208,redleafcarnation,Relative:208,greenbag,Relative:208,greenbag,Relative:208,greenbag,Relative:208,greenfoam,Relative:208,greenfoam,Relative:208,greenfoam,Relative:208,redfoam,Relative:208,redfoam,Relative:208,redfoam,Relative:208,redpaper,Relative:208,redpaper,Relative:208,redpaper,Relative:208,redswatch1314,Relative:208,redswatch1314,Relative:208,redswatch1314,Relative:216,redpaint,Relative:216,redpaint,Relative:216,redpaint,Relative:216,redtape,Relative:216,redtape,Relative:216,redtape,Relative:208,greencalibrate,Relative:208,greencalibrate,Relative:208,greencalibrate,Relative:208,darkgreencalibrate,Relative:208,darkgreencalibrate,Relative:208,darkgreencalibrate,Relative:208,redcalibrate,Relative:208,redcalibrate,Relative:208,redcalibrate,Relative:208,insideredfoldermattenp,Relative:208,insideredfoldermattenp,Relative:208,insideredfoldermattenp,Relative:208,insidegreenfoldermattenp,Relative:208,insidegreenfoldermattenp,Relative:208,insidegreenfoldermattenp,Relative:208,greenfoldermattenp,Relative:208,greenfoldermattenp,Relative:208,greenfoldermattenp,Relative:208,redfoldermattenp,Relative:208,redfoldermattenp,Relative:208,redfoldermattenp,Relative:208,redswatch1315mattenp,Relative:208,redswatch1315mattenp,Relative:208,redswatch1315mattenp,Relative:208,darkgreenvinylmattenp,Relative:208,darkgreenvinylmattenp,Relative:208,darkgreenvinylmattenp,Relative:208,redvinylmattenp,Relative:208,redvinylmattenp,Relative:208,redvinylmattenp,Relative:208,greenvinylmattenp,Relative:208,greenvinylmattenp,Relative:208,greenvinylmattenp
285.561,743.81,285.561,811.17,285.561,761.36,285.561,587.27,285.561,565.52,285.561,519.7,285.561,1987.58,285.561,2009.65,285.561,1979.03,285.561,2128.74,285.561,2114.91,285.561,2237.45,285.561,2082.28,285.561,2199.98,285.561,2120.52,285.561,423.49,285.561,419.64,285.561,410.91,285.561,385.19,285.561,367.39,285.561,376.69,285.561,46.35,285.561,52.86,285.561,110.63,285.561,-82.91,285.561,84.45,285.561,126.43,285.561,-21.59,285.561,-27.05,285.561,-37.56,285.561,48.52,285.561,-125.51,285.561,26.89,285.561,-53.61,285.561,-22.26,285.561,-35.14,285.561,-38.97,285.561,-34.31,285.561,-34.51,285.561,76.2,285.561,66.86,285.561,83.28,285.561,111.34,285.561,109.92,285.561,142.52,285.561,192.83,285.561,200.38,285.561,200.38,285.561,644.81,285.561,686.87,285.561,607.96,285.561,1051.65,285.561,1050.4,285.561,1071.95,285.561,4.44711,285.561,212.60408,285.561,224.41684,285.561,1595.25487,285.561,1748.34099,285.561,1539.66156,285.561,-1.15725,285.561,2.82866,285.561,21.46543,285.561,-32.99929,285.561,-70.61041,285.561,-75.25072,285.561,-86.72576,285.561,-58.884,285.561,-73.38162,285.561,-56.47029,285.561,-56.90404,285.561,-60.22936,285.561,-67.5311,285.561,-69.51562,285.561,-72.10569,285.561,-32.72555,285.561,-31.68969,285.561,-29.99864,285.561,-23.13419,285.561,-17.64141,285.561,-31.40202,285.561,-39.59656,285.561,-35.87349,285.561,-36.28373,285.561,-95.07992,285.561,-19.27954,285.561,-45.6268,285.561,-39.25594,285.561,-32.57031,285.561,-24.51273,285.561,-11.44387,285.561,-26.02202,285.561,-16.69702
285.936,704.1,285.936,770.92,285.936,741.53,285.936,561.28,285.936,552.15,285.936,503.06,285.936,2099.27,285.936,2101,285.936,2076.85,285.936,2294.32,285.936,2268.95,285.936,2357.78,285.936,2208.37,285.936,2359.39,285.936,2265.72,285.936,478.54,285.936,433.84,285.936,413.06,285.936,425.21,285.936,403.16,285.936,409.57,285.936,59.85,285.936,38.92,285.936,114.58,285.936,-47.95,285.936,63.29,285.936,132.38,285.936,-16.51,285.936,-13.8,285.936,-11.42,285.936,46.51,285.936,-85.53,285.936,42.89,285.936,-27.75,285.936,-11.45,285.936,-17.25,285.936,5.94,285.936,-10.92,285.936,-14.47,285.936,90.06,285.936,46.22,285.936,70.74,285.936,134.84,285.936,126.91,285.936,129.65,285.936,165.3,285.936,185.14,285.936,185.14,285.936,567.51,285.936,581.03,285.936,559.5,285.936,930.56,285.936,842.96,285.936,915.63,285.936,5.3664,285.936,227.11554,285.936,260.51595,285.936,1892.58479,285.936,2016.32643,285.936,1785.45639,285.936,11.61721,285.936,-13.94688,285.936,-24.59514,285.936,-23.55461,285.936,-54.41931,285.936,-57.8508,285.936,-82.49639,285.936,-65.81839,285.936,-41.37119,285.936,-78.55718,285.936,-81.4882,285.936,-77.94386,285.936,-85.60571,285.936,-88.90204,285.936,-93.5775,285.936,-49.11174,285.936,-39.27093,285.936,-44.58587,285.936,-30.12734,285.936,-23.00558,285.936,-45.44615,285.936,-42.82536,285.936,-34.53868,285.936,-36.2537,285.936,-98.66638,285.936,-19.21009,285.936,-32.54782,285.936,-30.10826,285.936,-23.06008,285.936,-19.66333,285.936,-4.18286,285.936,-22.24049,285.936,-9.35318
286.311,654.45,286.311,716.68,286.311,692.64,286.311,540.92,286.311,510.98,286.311,472.48,286.311,2039.95,286.311,2030.2,286.311,1985.93,286.311,2170.4,286.311,2220.63,286.311,2299.96,286.311,2164.51,286.311,2236.58,286.311,2177.6,286.311,465.76,286.311,467.78,286.311,435.94,286.311,432.77,286.311,415.16,286.311,418.04,286.311,60.14,286.311,57.86,286.311,160.58,286.311,-145.86,286.311,100.69,286.311,214.85,286.311,-71.13,286.311,-83.45,286.311,-51.86,286.311,45.23,286.311,-219.52,286.311,3.35,286.311,-96.4,286.311,-46.87,286.311,-94.69,286.311,-75.24,286.311,-64.12,286.311,-51.3,286.311,116.49,286.311,85.15,286.311,95.89,286.311,178.84,286.311,143.34,286.311,192.74,286.311,297.28,286.311,259.19,286.311,259.19,286.311,957.99,286.311,1042.96,286.311,959.76,286.311,1564.43,286.311,1662.6,286.311,1634.62,286.311,59.15996,286.311,186.40573,286.311,182.55227,286.311,1535.55643,286.311,1619.73417,286.311,1452.14061,286.311,-15.2621,286.311,-0.86196,286.311,-6.29314,286.311,-49.06115,286.311,-63.92852,286.311,-42.14991,286.311,-40.85432,286.311,-47.07393,286.311,-53.3387,286.311,-68.54695,286.311,-64.91128,286.311,-68.00291,286.311,-77.40546,286.311,-79.41888,286.311,-81.93582,286.311,-44.87303,286.311,-36.39251,286.311,-33.08359,286.311,-24.62625,286.311,-19.90612,286.311,-40.07497,286.311,-40.1023,286.311,-34.84362,286.311,-35.65609,286.311,-94.28409,286.311,-20.00797,286.311,-44.61159,286.311,-41.52406,286.311,-39.10945,286.311,-33.71787,286.311,-11.77537,286.311,-34.44918,286.311,-17.70776
286.687,592.1,286.687,659.47,286.687,614.61,286.687,480.03,286.687,464.03,286.687,416.5,286.687,1841.1,286.687,1836.32,286.687,1833.91,286.687,1962.99,286.687,2002.79,286.687,2088.69,286.687,1942.42,286.687,2063,286.687,1948.78,286.687,548.2,286.687,575.69,286.687,534.98,286.687,501.1,286.687,497.68,286.687,514.95,286.687,64.58,286.687,34.22,286.687,126.9,286.687,-55.14,286.687,102.58,286.687,148.71,286.687,-9.55,286.687,-3.61,286.687,-13.91,286.687,46.03,286.687,-85.3,286.687,10.07,286.687,-15.05,286.687,-2.4,286.687,-14.67,286.687,3.06,286.687,1.41,286.687,-7.56,286.687,67.74,286.687,65.54,286.687,83.48,286.687,132.98,286.687,118.62,286.687,122.95,286.687,182.55,286.687,200.86,286.687,200.86,286.687,572.62,286.687,576.5,286.687,559.29,286.687,930.99,286.687,931.05,286.687,959.81,286.687,6.20521,286.687,232.52131,286.687,228.10267,286.687,1640.16643,286.687,1956.08777,286.687,1725.41992,286.687,-15.54859,286.687,-18.38691,286.687,-15.54859,286.687,-61.85128,286.687,-58.66713,286.687,-60.94148,286.687,-105.67298,286.687,-85.63099,286.687,-68.39137,286.687,-68.20004,286.687,-67.95029,286.687,-69.61311,286.687,-75.4611,286.687,-79.0877,286.687,-82.63713,286.687,-43.46634,286.687,-38.65349,286.687,-35.53316,286.687,-27.39997,286.687,-23.10631,286.687,-38.98154,286.687,-43.38671,286.687,-40.43714,286.687,-38.16629,286.687,-98.78919,286.687,-26.99361,286.687,-49.00908,286.687,-42.10521,286.687,-39.33729,286.687,-36.80356,286.687,-14.38454,286.687,-30.97083,286.687,-27.34206
287.062,661.34,287.062,750.97,287.062,691.72,287.062,541.38,287.062,515.58,287.062,483.55,287.062,1844.11,287.062,1820.58,287.062,1813.51,287.062,2001.05,287.062,1983.55,287.062,2067.5,287.062,1928.07,287.062,2057.25,287.062,1958.13,287.062,472.24,287.062,456.88,287.062,432.84,287.062,473.99,287.062,406.15,287.062,429.1,287.062,58.11,287.062,39.47,287.062,105.17,287.062,-61.47,287.062,93.46,287.062,143.73,287.062,-24.5,287.062,-26.35,287.062,-32.56,287.062,54.21,287.062,-107.66,287.062,23.31,287.062,-40.12,287.062,-16.41,287.062,-46.66,287.062,-9.5,287.062,-17.6,287.062,-38.02,287.062,83.41,287.062,63.17,287.062,46.77,287.062,132.38,287.062,134.04,287.062,125.88,287.062,200.72,287.062,188.18,287.062,188.18,287.062,616.3,287.062,631.37,287.062,596.49,287.062,974.81,287.062,961,287.062,999.93,287.062,3.81502,287.062,334.47354,287.062,380.45701,287.062,3189.10998,287.062,3450.27849,287.062,3089.60772,287.062,-2.91578,287.062,-12.36505,287.062,-16.91586,287.062,-71.99477,287.062,-64.97951,287.062,-37.40398,287.062,-48.73457,287.062,-58.08298,287.062,-48.79299,287.062,-62.14304,287.062,-61.32851,287.062,-58.22564,287.062,-73.5245,287.062,-68.0858,287.062,-76.82672,287.062,-37.70872,287.062,-29.83432,287.062,-31.06602,287.062,-21.13944,287.062,-22.57821,287.062,-37.21541,287.062,-45.24214,287.062,-39.89272,287.062,-42.68105,287.062,-99.47779,287.062,-27.58984,287.062,-52.89515,287.062,-45.977,287.062,-36.28889,287.062,-41.28991,287.062,-9.16613,287.062,-34.57712,287.062,-27.37513
287.437,629.21,287.437,682.42,287.437,651.94,287.437,504.46,287.437,477.79,287.437,445.66,287.437,1929.2,287.437,1894.56,287.437,1895.1,287.437,2058.4,287.437,2030.34,287.437,2135.55,287.437,2037.59,287.437,2145,287.437,2020.63,287.437,466.26,287.437,462.46,287.437,437.8,287.437,419.22,287.437,402.84,287.437,420.22,287.437,56.51,287.437,20.68,287.437,119.43,287.437,-57.49,287.437,59.82,287.437,146.84,287.437,-22.91,287.437,-3.55,287.437,-28.29,287.437,60.43,287.437,-94.73,287.437,29.91,287.437,-27.24,287.437,5.75,287.437,-36.06,287.437,-14.3,287.437,-14.84,287.437,-32.31,287.437,75.84,287.437,73.13,287.437,81.58,287.437,123.79,287.437,105.34,287.437,122.03,287.437,183.91,287.437,191.65,287.437,191.65,287.437,582.8,287.437,630.96,287.437,568.06,287.437,950.49,287.437,935.42,287.437,989.66,287.437,-70.40048,287.437,323.96072,287.437,347.80778,287.437,2979.7094,287.437,3197.12371,287.437,3029.19242,287.437,-27.58921,287.437,18.09829,287.437,-25.08927,287.437,-32.53775,287.437,-60.47698,287.437,-66.73648,287.437,-66.84082,287.437,-71.84963,287.437,-63.55436,287.437,-76.59801,287.437,-70.52862,287.437,-70.75755,287.437,-83.07015,287.437,-85.15705,287.437,-89.13322,287.437,-47.95275,287.437,-40.33071,287.437,-42.48231,287.437,-30.87705,287.437,-25.35047,287.437,-41.09979,287.437,-32.73815,287.437,-28.84331,287.437,-28.48195,287.437,-82.32947,287.437,-14.01702,287.437,-39.08825,287.437,-32.99123,287.437,-25.92856,287.437,-25.60882,287.437,-8.88055,287.437,-24.44901,287.437,-13.11976
287.813,600.57,287.813,669.51,287.813,646.61,287.813,508.88,287.813,481.79,287.813,449.38,287.813,2199.29,287.813,2133.84,287.813,2156,287.813,2397.76,287.813,2360.44,287.813,2440.03,287.813,2320.5,287.813,2445.4,287.813,2353.29,287.813,418.93,287.813,403.1,287.813,382.64,287.813,387.95,287.813,374.36,287.813,375.59,287.813,42.66,287.813,61.93,287.813,137.62,287.813,-72.56,287.813,105.7,287.813,138.62,287.813,-23.17,287.813,-19.16,287.813,-34.31,287.813,55.17,287.813,-119.57,287.813,31.96,287.813,-50.24,287.813,-17.29,287.813,-44.54,287.813,-40.27,287.813,-18.5,287.813,-39.28,287.813,88.41,287.813,73.12,287.813,74.66,287.813,113.53,287.813,122.88,287.813,152.81,287.813,244.87,287.813,213.28,287.813,213.28,287.813,638.36,287.813,680.18,287.813,632.33,287.813,1057.34,287.813,1032.11,287.813,1018.17,287.813,-18.15442,287.813,427.35338,287.813,664.78534,287.813,4636.64243,287.813,5193.41844,287.813,4685.12145,287.813,-7.87446,287.813,-12.84254,287.813,-22.41764,287.813,-78.66127,287.813,-71.37417,287.813,-86.43629,287.813,-83.64189,287.813,-65.18163,287.813,-58.44426,287.813,-68.34805,287.813,-62.51992,287.813,-68.0902,287.813,-75.02473,287.813,-78.44768,287.813,-78.42179,287.813,-47.57033,287.813,-37.71789,287.813,-36.22979,287.813,-29.1357,287.813,-20.91408,287.813,-40.24123,287.813,-49.55964,287.813,-40.14814,287.813,-41.21531,287.813,-100.22697,287.813,-21.70373,287.813,-51.31088,287.813,-41.96042,287.813,-31.6863,287.813,-38.41569,287.813,-4.55968,287.813,-28.87766,287.813,-20.45326
288.188,644.31,288.188,728.67,288.188,690.3,288.188,545.48,288.188,522.23,288.188,494.94,288.188,1782.25,288.188,1748.61,288.188,1761.33,288.188,1920.81,288.188,1916.26,288.188,1973.28,288.188,1867.45,288.188,1978.57,288.188,1901.28,288.188,516.36,288.188,504.09,288.188,458.3,288.188,459.23,288.188,461.81,288.188,445.42,288.188,66.09,288.188,53.49,288.188,149.61,288.188,-94.43,288.188,124.6,288.188,165.45,288.188,-47.74,288.188,-31.81,288.188,-38.2,288.188,9.31,288.188,-169.56,288.188,26.52,288.188,-86.44,288.188,-22.18,288.188,-58.19,288.188,-44.87,288.188,-46.33,288.188,-42.17,288.188,111.18,288.188,75.4,288.188,85.35,288.188,167.91,288.188,134.96,288.188,170.65,288.188,262.98,288.188,271.25,288.188,271.25,288.188,833.82,288.188,802.46,288.188,817.57,288.188,1294.61,288.188,1290.32,288.188,1400.82,288.188,-8.59287,288.188,273.84798,288.188,300.36276,288.188,2260.65261,288.188,2528.50539,288.188,2283.57524,288.188,7.06149,288.188,-9.25696,288.188,4.46446,288.188,-26.68697,288.188,-44.58075,288.188,-36.44508,288.188,-37.8279,288.188,-29.36994,288.188,-38.51934,288.188,-72.00845,288.188,-69.46584,288.188,-73.52491,288.188,-82.74735,288.188,-79.71137,288.188,-87.23408,288.188,-46.05233,288.188,-37.58203,288.188,-42.28153,288.188,-26.47812,288.188,-26.54352,288.188,-43.38551,288.188,-35.03573,288.188,-31.04268,288.188,-30.4607,288.188,-89.28827,288.188,-22.91891,288.188,-63.3248,288.188,-45.83306,288.188,-40.90749,288.188,-39.13892,288.188,-8.44566,288.188,-37.50158,288.188,-23.25758
288.563,655.61,288.563,728.31,288.563,673.65,288.563,547.14,288.563,507.65,288.563,464.16,288.563,1818.18,288.563,1755.75,288.563,1768.17,288.563,1929.45,288.563,1907.91,288.563,2026.72,288.563,1902.3,288.563,2025.78,288.563,1923.8,288.563,422.99,288.563,410.94,288.563,395.05,288.563,390.46,288.563,372.26,288.563,388.1,288.563,33.06,288.563,31.76,288.563,118.94,288.563,-75.49,288.563,93.5,288.563,126.23,288.563,-44.48,288.563,-28.49,288.563,-32.95,288.563,69.42,288.563,-124.87,288.563,-1.55,288.563,-68.06,288.563,-20.34,288.563,-32.02,288.563,-24.97,288.563,-27.85,288.563,-54.47,288.563,81.78,288.563,48.44,288.563,75.82,288.563,135.64,288.563,137.87,288.563,122.28,288.563,219.12,288.563,196.87,288.563,196.87,288.563,688.07,288.563,663.38,288.563,636.76,288.563,1073.84,288.563,1046.89,288.563,1101.11,288.563,28.48272,288.563,209.11233,288.563,258.18578,288.563,1485.7189,288.563,1629.32503,288.563,1496.14656,288.563,-27.65097,288.563,1.37677,288.563,-22.92534,288.563,-67.01991,288.563,-71.36007,288.563,-60.70842,288.563,-78.95737,288.563,-78.95737,288.563,-74.27042,288.563,-76.38632,288.563,-75.79517,288.563,-73.70508,288.563,-83.32084,288.563,-86.63594,288.563,-88.98597,288.563,-47.2304,288.563,-42.56585,288.563,-43.9337,288.563,-31.98992,288.563,-21.15189,288.563,-48.71765,288.563,-42.78891,288.563,-37.70871,288.563,-38.5986,288.563,-97.17319,288.563,-21.83133,288.563,-44.91035,288.563,-32.47026,288.563,-30.12163,288.563,-32.71355,288.563,-8.10015,288.563,-29.94686,288.563,-17.5175
288.938,619.62,288.938,684.9,288.938,630.65,288.938,504.95,288.938,477.99,288.938,438.19,288.938,2037.55,288.938,2004.14,288.938,1982.68,288.938,2162.1,288.938,2178.28,288.938,2260.08,288.938,2139.82,288.938,2263.14,288.938,2117.21,288.938,423.05,288.938,418.74,288.938,404.93,288.938,402.21,288.938,375.93,288.938,376.03,288.938,45.33,288.938,39.85,288.938,97.74,288.938,-48.81,288.938,69.05,288.938,106.53,288.938,-18.48,288.938,-5.61,288.938,-8.18,288.938,49.01,288.938,-95.65,288.938,23.81,288.938,-40.8,288.938,-12.22,288.938,-29.78,288.938,-20.29,288.938,-17.16,288.938,-3.01,288.938,73.79,288.938,56.38,288.938,67.37,288.938,125.9,288.938,99.05,288.938,116.86,288.938,182.7,288.938,157.38,288.938,157.38,288.938,521.04,288.938,529.56,288.938,512,288.938,834.52,288.938,863.61,288.938,838.29,288.938,15.38324,288.938,304.03596,288.938,328.94691,288.938,2406.29872,288.938,2522.39089,288.938,2397.01394,288.938,-9.39401,288.938,-22.66841,288.938,-24.89771,288.938,-79.19579,288.938,-69.4814,288.938,-76.08672,288.938,-70.74403,288.938,-67.63614,288.938,-78.56422,288.938,-72.17862,288.938,-67.10654,288.938,-67.31062,288.938,-81.51297,288.938,-78.56236,288.938,-86.07367,288.938,-44.18967,288.938,-37.29045,288.938,-36.70305,288.938,-28.42785,288.938,-27.21573,288.938,-44.82764,288.938,-38.4565,288.938,-31.51113,288.938,-33.33759,288.938,-87.5486,288.938,-23.97112,288.938,-47.12845,288.938,-43.54624,288.938,-36.75098,288.938,-36.05284,288.938,-9.02168,288.938,-33.75202,288.938,-17.17419
289.313,623.06,289.313,697.88,289.313,659.15,289.313,512.88,289.313,500,289.313,444.81,289.313,1871.03,289.313,1860.89,289.313,1849.99,289.313,2037.28,289.313,2013.37,289.313,2131.61,289.313,1976.22,289.313,2095.98,289.313,1995.59,289.313,480.01,289.313,446.3,289.313,450.04,289.313,451.79,289.313,426.78,289.313,432.3,289.313,43.76,289.313,53.64,289.313,117.97,289.313,-48.17,289.313,91.34,289.313,139.82,289.313,1.31,289.313,-5.78,289.313,-10.16,289.313,67.4,289.313,-83.62,289.313,33.17,289.313,-47.2,289.313,-15.19,289.313,-26.85,289.313,-18.72,289.313,-4.72,289.313,-31.88,289.313,74.15,289.313,70.15,289.313,79.46,289.313,119.01,289.313,145.45,289.313,123.88,289.313,206.63,289.313,185.28,289.313,185.28,289.313,622.6,289.313,599.62,289.313,570.96,289.313,938.2,289.313,949.77,289.313,982.93,289.313,17.2565,289.313,346.07295,289.313,326.21041,289.313,2420.30865,289.313,2645.45573,289.313,2339.21265,289.313,-6.42536,289.313,-9.33063,289.313,9.06253,289.313,-54.32669,289.313,-34.21827,289.313,-44.44638,289.313,-36.77481,289.313,-35.36427,289.313,-77.06093,289.313,-66.41833,289.313,-64.72883,289.313,-64.00027,289.313,-73.30504,289.313,-74.06392,289.313,-80.01049,289.313,-39.09961,289.313,-36.3054,289.313,-35.52158,289.313,-23.76073,289.313,-21.57245,289.313,-41.54971,289.313,-39.90066,289.313,-31.26537,289.313,-35.39169,289.313,-89.51357,289.313,-17.62521,289.313,-40.8354,289.313,-31.85741,289.313,-23.85974,289.313,-24.32975,289.313,-9.11216,289.313,-28.61007,289.313,-14.08335
289.688,591.52,289.688,670.95,289.688,640.74,289.688,495.62,289.688,462.88,289.688,439.11,289.688,1902.14,289.688,1870.63,289.688,1889.64,289.688,2081.69,289.688,2052.32,289.688,2156.07,289.688,2030.6,289.688,2160.09,289.688,2076.8,289.688,522.23,289.688,520.87,289.688,504.88,289.688,495.27,289.688,482.03,289.688,472.93,289.688,47.62,289.688,44.3,289.688,133.49,289.688,-61.89,289.688,97.17,289.688,142.37,289.688,-15.1,289.688,-13.07,289.688,-9.21,289.688,60.53,289.688,-96.41,289.688,7.08,289.688,-32.66,289.688,-10.84,289.688,-39.74,289.688,-7.68,289.688,-28.43,289.688,-12.64,289.688,84.74,289.688,88.99,289.688,84.54,289.688,137.25,289.688,131.86,289.688,128.07,289.688,196.41,289.688,215.2,289.688,215.2,289.688,649.05,289.688,618.76,289.688,636.15,289.688,1047.06,289.688,1038.08,289.688,1066.98,289.688,-78.73982,289.688,857.46147,289.688,723.00117,289.688,6209.50725,289.688,6659.7041,289.688,5987.36201,289.688,-19.74805,289.688,-18.14628,289.688,-30.85648,289.688,-47.90256,289.688,-98.84361,289.688,-106.12957,289.688,-54.85259,289.688,-79.67481,289.688,-57.47273,289.688,-65.41388,289.688,-65.88809,289.688,-67.08063,289.688,-71.96289,289.688,-73.9651,289.688,-80.08556,289.688,-41.88109,289.688,-36.36667,289.688,-38.62752,289.688,-24.76138,289.688,-22.23244,289.688,-39.92319,289.688,-41.27642,289.688,-38.76747,289.688,-38.00792,289.688,-93.27195,289.688,-26.74687,289.688,-53.32701,289.688,-42.18151,289.688,-35.18567,289.688,-38.51823,289.688,-12.85006,289.688,-36.71819,289.688,-25.58279
290.063,665.2,290.063,743.11,290.063,711.25,290.063,545.33,290.063,521.23,290.063,492.31,290.063,1957.78,290.063,1878.74,290.063,1920.95,290.063,2096.13,290.063,2093.81,290.063,2193.77,290.063,2075.49,290.063,2216.29,290.063,2088.33,290.063,380.29,290.063,382.32,290.063,365.9,290.063,371.59,290.063,333.9,290.063,343.4,290.063,62.71,290.063,32.8,290.063,124.6,290.063,-96.65,290.063,125.15,290.063,196.87,290.063,-32.9,290.063,-58.41,290.063,-33.57,290.063,68.69,290.063,-154.55,290.063,1.68,290.063,-77.12,290.063,-42.32,290.063,-93.29,290.063,-43.82,290.063,-41.64,290.063,-42.59,290.063,114.73,290.063,77.03,290.063,113,290.063,176.85,290.063,166.61,290.063,199.86,290.063,300.95,290.063,288.13,290.063,288.13,290.063,829.95,290.063,928.59,290.063,866.02,290.063,1428.05,290.063,1415.09,290.063,1439.24,290.063,35.57188,290.063,185.78147,290.063,191.07401,290.063,1244.06752,290.063,1374.92849,290.063,1250.12241,290.063,-9.11108,290.063,-33.79988,290.063,-15.66498,290.063,-54.15391,290.063,-59.48882,290.063,-60.72012,290.063,-65.74861,290.063,-87.10591,290.063,-86.33548,290.063,-74.35201,290.063,-71.25458,290.063,-72.6972,290.063,-83.1665,290.063,-81.74577,290.063,-89.08135,290.063,-46.16985,290.063,-40.11161,290.063,-41.91504,290.063,-32.14178,290.063,-29.49068,290.063,-45.80427,290.063,-44.7459,290.063,-36.74317,290.063,-37.23041,290.063,-95.66211,290.063,-7.62717,290.063,-43.50294,290.063,-33.35779,290.063,-32.64814,290.063,-24.82195,290.063,0.11155,290.063,-22.04594,290.063,-12.37211
290.438,736.33,290.438,780.24,290.438,766.84,290.438,604.17,290.438,547.97,290.438,524.85,290.438,1712.65,290.438,1690.46,290.438,1683.75,290.438,1843.74,290.438,1837.29,290.438,1926.96,290.438,1814.1,290.438,1909.73,290.438,1798.67,290.438,411.18,290.438,422.82,290.438,391.3,290.438,400.84,290.438,379.79,290.438,380.41,290.438,82.71,290.438,113.94,290.438,147.69,290.438,-64.28,290.438,127.26,290.438,180.83,290.438,10.22,290.438,-5.6,290.438,-27.67,290.438,93.99,290.438,-98.86,290.438,55.78,290.438,-37.52,290.438,-1.55,290.438,-36.41,290.438,-17.94,290.438,-6.17,290.438,-3.11,290.438,116.55,290.438,108.05,290.438,135.92,290.438,210.5,290.438,177.73,290.438,199.88,290.438,285.17,290.438,255.95,290.438,255.95,290.438,850.55,290.438,847.98,290.438,812.46,290.438,1257.91,290.438,1309.64,290.438,1305.27,290.438,43.10757,290.438,237.60792,290.438,245.93627,290.438,1501.25535,290.438,1664.4897,290.438,1503.97178,290.438,-43.51562,290.438,-4.06701,290.438,5.32476,290.438,-63.654,290.438,-58.60559,290.438,-91.63505,290.438,-76.96006,290.438,-90.17683,290.438,-56.03327,290.438,-71.8831,290.438,-67.62044,290.438,-71.13237,290.438,-81.11478,290.438,-80.26251,290.438,-84.41062,290.438,-42.97697,290.438,-39.0481,290.438,-37.24509,290.438,-23.16629,290.438,-25.43104,290.438,-41.67013,290.438,-43.22364,290.438,-34.92664,290.438,-37.65583,290.438,-91.07121,290.438,-15.37728,290.438,-38.8535,290.438,-38.95221,290.438,-32.15378,290.438,-31.40065,290.438,-7.6084,290.438,-21.98024,290.438,-14.86547
290.813,604.16,290.813,644.28,290.813,629.76,290.813,490.99,290.813,478.51,290.813,434.18,290.813,2004.69,290.813,1977.17,290.813,1964.5,290.813,2141.5,290.813,2095.32,290.813,2261.92,290.813,2137.74,290.813,2257.43,290.813,2131.16,290.813,479.48,290.813,470.72,290.813,460.95,290.813,440.52,290.813,441.34,290.813,414.1,290.813,41.76,290.813,67.59,290.813,110.35,290.813,-52.52,290.813,94.66,290.813,134.74,290.813,-6.78,290.813,-9.7,290.813,-30.82,290.813,49.9,290.813,-88.79,290.813,31.76,290.813,-36.04,290.813,7.37,290.813,-29.11,290.813,-7.76,290.813,-16.25,290.813,-2.24,290.813,91.18,290.813,66.18,290.813,70.72,290.813,128.78,290.813,130.61,290.813,129.14,290.813,204.84,290.813,176.67,290.813,176.67,290.813,596.31,290.813,598.7,290.813,568.36,290.813,933.21,290.813,891.74,290.813,968.8,290.813,24.51211,290.813,383.36103,290.813,407.81046,290.813,2796.4562,290.813,2957.90008,290.813,2801.51337,290.813,-47.8048,290.813,-9.4183,290.813,-17.01344,290.813,-60.08505,290.813,-57.38763,290.813,-49.29733,290.813,-80.22975,290.813,-70.2033,290.813,-54.83502,290.813,-76.36873,290.813,-75.96889,290.813,-76.46156,290.813,-84.09996,290.813,-87.47634,290.813,-93.25462,290.813,-46.16368,290.813,-40.36422,290.813,-44.33364,290.813,-30.32526,290.813,-29.15458,290.813,-45.34194,290.813,-36.29534,290.813,-29.49788,290.813,-36.51459,290.813,-87.41076,290.813,-30.22777,290.813,-48.66166,290.813,-38.8252,290.813,-41.67557,290.813,-41.36519,290.813,-10.19423,290.813,-33.54797,290.813,-16.59169
